doctor_id,doctor_id,title,name,city1,city2,region,specialization,reviews,telemedicine,price
2267,750516,Dra.,Maria Fernanda Sperotto Valadares Gontijo,Belo Horizonte,belo-horizonte,minas-gerais-mg,ginecologista,8.0,0,300.0
2268,97076,Dr.,Lucas Guerra,Belo Horizonte,belo-horizonte,minas-gerais-mg,ortopedista-traumatologista,17.0,0,200.0
2269,232281,Dra.,Denise Soares Barbosa,Unaí,unai,minas-gerais-mg,pediatra,1.0,0,200.0
2270,739441,Dra.,Vanessa Ferreira Reis,Belo Horizonte,belo-horizonte,minas-gerais-mg,medico-clinico-geral,7.0,0,250.0
2271,701611,,Nayara Pegorari,Uberaba,uberaba,minas-gerais-mg,nutricionista,0.0,0,200.0
2272,665187,,Vitor Koch,Belo Horizonte,belo-horizonte,minas-gerais-mg,psicologo,10.0,1,70.0
2273,757459,Dr.,Glaudson Gomes De Andrade,Ipatinga,ipatinga,minas-gerais-mg,medico-clinico-geral,1.0,0,300.0
2274,573868,,Claudiana Correntino,Uberlândia,uberlandia,minas-gerais-mg,psicologo,0.0,0,80.0
2275,751868,Dr.,Matheus Mendes,Belo Horizonte,belo-horizonte,minas-gerais-mg,nutricionista,0.0,0,200.0
2276,369383,Dra.,Marta Maria Bereta Coelho Abuzaid,Patos de Minas,patos-de-minas,minas-gerais-mg,ginecologista,8.0,0,300.0
2277,663344,,Philippe Andrade,Piumhi,piumhi,minas-gerais-mg,nutricionista,0.0,0,200.0
2278,769010,Dra.,Carolina De Medeiros Pedrosa,Juiz de Fora,juiz-de-fora,minas-gerais-mg,pediatra,0.0,0,200.0
2279,757053,Dra.,Renatha Assunção,Viçosa,vicosa,minas-gerais-mg,pediatra,0.0,0,250.0
2280,701754,Dra.,Roberta Furtado,Belo Horizonte,belo-horizonte,minas-gerais-mg,pediatra,0.0,0,250.0
2281,749737,Dr.,Cristiano Ribeiro,Uberlândia,patrocinio,minas-gerais-mg,psiquiatra,1.0,0,300.0
2282,34510,Dra.,Milena Amui,Uberaba,uberaba,minas-gerais-mg,dermatologista,2.0,0,250.0
2283,429069,Dra.,Maria Amelia Sarmiento Dias Da Silva,Belo Horizonte,belo-horizonte,minas-gerais-mg,medico-clinico-geral,4.0,0,380.0
2284,775909,Dr.,Rafael Vignoli,Belo Horizonte,belo-horizonte,minas-gerais-mg,cardiologista,1.0,0,250.0
2285,302474,Dr.,Murilo Arantes Azzi,Belo Horizonte,belo-horizonte,minas-gerais-mg,cardiologista,1.0,0,350.0
2286,767622,,Isadora Silva Malta,Lavras,lavras,minas-gerais-mg,nutricionista,1.0,0,170.0
2287,764817,,Fernanda Calistene,Taiobeiras,taiobeiras,minas-gerais-mg,nutricionista,1.0,0,170.0
2288,685045,Dr.,Paulo Sérgio Bernardes Gil,Itamonte,itamonte,minas-gerais-mg,urologista,0.0,0,230.0
2289,500278,Dr.,Denilton Da Silva Oliveira,Uberaba,uberaba,minas-gerais-mg,cardiologista,0.0,0,80.0
2290,762581,,Laiane Magnabosco Bertulucci,Uberlândia,uberlandia,minas-gerais-mg,psicologo,5.0,1,120.0
2291,166112,Dra.,Marina Fontes Xavier,Belo Horizonte,belo-horizonte,minas-gerais-mg,endocrinologista,0.0,0,350.0
2292,399760,Dr.,Marcelo Horta Petrillo,Belo Horizonte,belo-horizonte,minas-gerais-mg,ortopedista-traumatologista,1.0,0,250.0
2293,759763,Dra.,Ribana De Lacerda Merlin,Belo Horizonte,belo-horizonte,minas-gerais-mg,otorrino,2.0,0,150.0
2294,696693,,Nubia Morais,Belo Horizonte,belo-horizonte,minas-gerais-mg,nutricionista,0.0,0,150.0
2295,688853,,Luciana Chiele,Patos de Minas,patos-de-minas,minas-gerais-mg,nutricionista,0.0,0,180.0
2296,763561,,Laura Ruas,Contagem,contagem,minas-gerais-mg,psicologo,0.0,0,100.0
2297,774495,,Jéssyca Buenos Aires,Belo Horizonte,belo-horizonte,minas-gerais-mg,psicologo,0.0,0,160.0
2298,770576,,Luana Gabriela,Belo Horizonte,belo-horizonte,minas-gerais-mg,psicanalista,0.0,0,100.0
2299,776005,Dra.,Marina Sales,Belo Horizonte,belo-horizonte,minas-gerais-mg,fisioterapeuta,0.0,0,110.0
2300,44416,Dra.,Camila Beatriz Costa Prado,Belo Horizonte,belo-horizonte,minas-gerais-mg,ginecologista,2.0,0,120.0
2301,277776,Dra.,Mariana Cunha De Andrade,Uberlândia,uberlandia,minas-gerais-mg,ginecologista,9.0,0,120.0
2302,156248,Prof.,Marco Aurelio Martins De Souza,Montes Claros,montes-claros,minas-gerais-mg,ginecologista,3.0,0,450.0
2303,521078,,Giselle Louredo,Ituiutaba,ituiutaba,minas-gerais-mg,nutricionista,0.0,0,175.0
2304,711071,,Wesley Silva Ferreira,Belo Horizonte,belo-horizonte,minas-gerais-mg,nutricionista,0.0,0,180.0
2305,224993,Dr.,Thiago Bretas Rodrigues Coelho,Governador Valadares,governador-valadares,minas-gerais-mg,dermatologista,1.0,0,150.0
2306,759546,,Rayssa Videira,Uberlândia,uberlandia,minas-gerais-mg,dentista,1.0,0,100.0
2307,699151,,Natalia Cristina Mendes,Belo Horizonte,belo-horizonte,minas-gerais-mg,nutricionista,0.0,0,150.0
2308,699338,,Giselda Oliveira,Patrocínio,patrocinio,minas-gerais-mg,nutricionista,0.0,0,200.0
2309,773077,Dr.,Marcus Vinícius Mafia Lima,Maravilhas,maravilhas,minas-gerais-mg,psiquiatra,1.0,0,250.0
2310,775041,Dr.,Mateus Abreu,Belo Horizonte,belo-horizonte,minas-gerais-mg,psiquiatra,1.0,0,250.0
2311,692320,,Anderson Almeida,São Lourenço,sao-lourenco,minas-gerais-mg,nutricionista,0.0,0,150.0
2312,237210,Dr.,Guilherme Chaves Motta,Belo Horizonte,belo-horizonte,minas-gerais-mg,ortopedista-traumatologista,13.0,0,250.0
2313,706758,Dr.,André Luiz Silva Pereira,Belo Horizonte,belo-horizonte,minas-gerais-mg,ortopedista-traumatologista,5.0,0,200.0
2314,695391,,Tânia Maria Moreira De Campos Monteiro,Belo Horizonte,belo-horizonte,minas-gerais-mg,nutricionista,0.0,0,220.0
2315,727993,Dra.,Edilane Martins Xavier,Guarda-Mor,guarda-mor,minas-gerais-mg,nutricionista,0.0,0,180.0
2316,748911,Dra.,Mariane Swerts Seda,Varginha,varginha,minas-gerais-mg,cardiologista,0.0,0,300.0
2317,721647,,Carolina Karam Vono,Belo Horizonte,belo-horizonte,minas-gerais-mg,nutricionista,0.0,0,165.0
2318,397707,Dra.,Flavia Pinto Alves Da Silva,Montes Claros,montes-claros,minas-gerais-mg,pediatra,0.0,0,320.0
2319,785750,Dr.,Victor Alan,Nova Lima,nova-lima,minas-gerais-mg,fisioterapeuta,0.0,0,80.0
2320,777537,,Nayara Santana,Lagoa Santa,lagoa-santa,minas-gerais-mg,nutricionista,0.0,0,180.0
2321,769216,Dr.,Igor Dourado Pereira,Teófilo Otoni,teofilo-otoni,minas-gerais-mg,psiquiatra,3.0,0,350.0
2322,691586,Dr.,Christian Gonçalves Rodrigues,Araxá,araxa,minas-gerais-mg,ortopedista-traumatologista,4.0,0,150.0
2323,742827,,Nicia Soares,Contagem,contagem,minas-gerais-mg,nutricionista,0.0,0,150.0
2324,747203,,Alice Lacerda,Conselheiro Lafaiete,conselheiro-lafaiete,minas-gerais-mg,nutricionista,0.0,0,100.0
2325,747404,Dra.,Naiara Talita,Belo Horizonte,belo-horizonte,minas-gerais-mg,nutricionista,0.0,0,150.0
2326,702068,Dr.,Newton Oliveira,Juiz de Fora,juiz-de-fora,minas-gerais-mg,urologista,0.0,0,350.0
2327,693101,Dra.,Thaís Catizane,Patos de Minas,patos-de-minas,minas-gerais-mg,ginecologista,3.0,0,300.0
2328,760539,,Lilian Fonseca Ribeiro,Alfenas,alfenas,minas-gerais-mg,nutricionista,0.0,0,200.0
2329,755286,Dr.,Gabriel Maximiano,Caxambu,caxambu,minas-gerais-mg,nutricionista,0.0,0,150.0
2330,766477,,Carolina Paisante Vieira De Barros,Belo Horizonte,belo-horizonte,minas-gerais-mg,fisioterapeuta,0.0,0,100.0
2331,708461,,Rafaela Cristina Barbosa Da Costa,Sete Lagoas,sete-lagoas,minas-gerais-mg,nutricionista,0.0,0,140.0
2332,778574,Dr.,Sérgio Veloso Brant Pinheiro,Belo Horizonte,belo-horizonte,minas-gerais-mg,pediatra,1.0,0,650.0
2333,774730,Dra.,Kátia Marcondes,Belo Horizonte,belo-horizonte,minas-gerais-mg,fisioterapeuta,0.0,0,180.0
2334,778847,Dra.,Camila Jaconi,Contagem,contagem,minas-gerais-mg,dermatologista,0.0,0,250.0
2335,168238,Dra.,Fatima Ramos Da Silva,Belo Horizonte,belo-horizonte,minas-gerais-mg,endocrinologista,1.0,0,400.0
2336,780532,,Roberta Fagundes Da Silva,Sete Lagoas,sete-lagoas,minas-gerais-mg,nutricionista,0.0,0,230.0
2337,780008,,Danúbia Napoliana,Belo Horizonte,belo-horizonte,minas-gerais-mg,nutricionista,0.0,0,130.0
2338,723005,Dra.,Ana Flavia Cardoso Ferreira,Araguari,araguari,minas-gerais-mg,psiquiatra,1.0,0,300.0
2339,779067,,Isolda Lins Ribeiro,Belo Horizonte,belo-horizonte,minas-gerais-mg,psicologo,2.0,1,300.0
2340,292970,Dr.,Luiz Megale,Belo Horizonte,belo-horizonte,minas-gerais-mg,pediatra,1.0,0,500.0
2341,703924,Dra.,Celina Fonseca,Igarapé,igarape,minas-gerais-mg,pediatra,1.0,0,150.0
2342,361732,Dr.,Munir Jacob Filho,Pouso Alegre,pouso-alegre,minas-gerais-mg,psiquiatra,1.0,0,400.0
2343,781793,Dra.,Jéssica Rolim,Uberlândia,uberlandia,minas-gerais-mg,nutricionista,0.0,0,200.0
2344,658007,Dra.,Marcela Batista De Oliveira Miranda,Belo Horizonte,belo-horizonte,minas-gerais-mg,pediatra,0.0,0,250.0
2345,763126,Dr.,Vinicius Sguerri,Uberaba,uberaba,minas-gerais-mg,psiquiatra,2.0,0,300.0
2346,762654,,Marília Maria,Ouro Preto,ouro-preto,minas-gerais-mg,nutricionista,0.0,0,180.0
2347,550984,Dr.,Martim Vicente Vitova Junqueira,Belo Horizonte,belo-horizonte,minas-gerais-mg,psiquiatra,1.0,0,400.0
2348,291526,,Leonara Betânia Barboza,Montes Claros,montes-claros,minas-gerais-mg,psicologo,78.0,0,150.0
2349,727195,Dra.,Juliana Menezes,Uberlândia,uberlandia,minas-gerais-mg,nutricionista,0.0,0,180.0
2350,760092,Dra.,Maria Paula Amaral Pires,Governador Valadares,governador-valadares,minas-gerais-mg,oftalmologista,2.0,0,250.0
2351,753498,,Elma Cutrim Sobreira,Juiz de Fora,juiz-de-fora,minas-gerais-mg,nutricionista,0.0,0,200.0
2352,781691,Dra.,Sylvia Haagensen Gontijo,Belo Horizonte,belo-horizonte,minas-gerais-mg,dermatologista,0.0,0,400.0
2353,217344,Dra.,Katherine De Oliveira Luckeroth,Belo Horizonte,belo-horizonte,minas-gerais-mg,dentista,0.0,0,80.0
2354,143543,Dra.,Étel Ximenes De Faria Torres Gomes,Belo Horizonte,belo-horizonte,minas-gerais-mg,dentista,0.0,0,1200.0
2355,134728,Dr.,Flavio Malagoli Buiatti,Uberlândia,uberlandia,minas-gerais-mg,ortopedista-traumatologista,8.0,0,300.0
2356,494805,Dr.,Gabriel Francisco Coimbra Junqueira,Pouso Alegre,pouso-alegre,minas-gerais-mg,cardiologista,0.0,0,300.0
2357,703840,Dr.,Marco Tullio Brazão Silva,Montes Claros,montes-claros,minas-gerais-mg,dentista,0.0,0,150.0
2358,742995,,Michelle Simões Montrezor,Belo Horizonte,belo-horizonte,minas-gerais-mg,ginecologista,5.0,0,200.0
2359,694004,Dra.,Maria Juliana Saraiva Almeida,Caratinga,caratinga,minas-gerais-mg,dermatologista,0.0,0,200.0
2360,766799,Dra.,Carolina Marin,Belo Horizonte,belo-horizonte,minas-gerais-mg,dermatologista,0.0,0,350.0
2361,737403,Dra.,Monique Damasceno Lougon,Juiz de Fora,juiz-de-fora,minas-gerais-mg,dermatologista,0.0,0,250.0
2362,693214,Dra.,Taiane Oliveira Souza,Montes Claros,montes-claros,minas-gerais-mg,dentista,0.0,0,89.0
2363,27614,Dr.,Alexandre Santos Alves,Uberlândia,uberlandia,minas-gerais-mg,ortopedista-traumatologista,4.0,1,120.0
2364,765359,,Maria Dionisia Alves Dos Santos,Belo Horizonte,belo-horizonte,minas-gerais-mg,psicologo,0.0,0,80.0
2365,719680,Dr.,Luiz Osvaldo Vilar De Almeida,Belo Horizonte,belo-horizonte,minas-gerais-mg,psicologo,0.0,0,80.0
2366,94444,Dr.,Daniel Santos Hercos,Uberaba,uberaba,minas-gerais-mg,psiquiatra,1.0,0,300.0
2367,234438,Dr.,Eduardo Miguel Nogueira Barros,Uberlândia,uberlandia,minas-gerais-mg,ortopedista-traumatologista,3.0,0,250.0
2368,703629,Dr.,Dilsom De Freitas Junior,Ribeirão das Neves,ribeirao-das-neves,minas-gerais-mg,otorrino,0.0,0,150.0
2369,762729,,Darla Lemos,Uberlândia,uberlandia,minas-gerais-mg,psicologo,25.0,0,150.0
2370,758989,Dra.,Julia Gabriela Ambrósio De Oliveira,Virgolândia,virgolandia,minas-gerais-mg,dentista,0.0,0,20.0
2371,752495,Dr.,Ricardo Rabelo Eustachio,Betim,betim,minas-gerais-mg,dentista,0.0,0,300.0
2372,781028,Dra.,Walkiria Isidoro,Alfenas,alfenas,minas-gerais-mg,nutricionista,0.0,0,150.0
2373,770596,Dr.,Gustavo Coelho Lopes,Belo Horizonte,belo-horizonte,minas-gerais-mg,oftalmologista,0.0,0,440.0
2374,780985,Dra.,Katia Regina Martins Da Silva,Teófilo Otoni,teofilo-otoni,minas-gerais-mg,oftalmologista,0.0,0,250.0
2375,413898,Dr.,Flavio Torrecillas,Belo Horizonte,belo-horizonte,minas-gerais-mg,psicologo,159.0,1,1.0
2376,603086,,Geraldo Tadeu,Belo Horizonte,belo-horizonte,minas-gerais-mg,psicologo,0.0,0,60.0
2377,698486,Dra.,Marcela Valério,Mantena,mantena,minas-gerais-mg,pediatra,0.0,0,250.0
2378,85014,Dr.,Benjamim Godinho Da Fonseca Neto,Cachoeira Do Campo,itabirito,minas-gerais-mg,urologista,0.0,0,250.0
2379,734025,Dr.,Walter Moreira Fonseca,Belo Horizonte,belo-horizonte,minas-gerais-mg,cirurgiao-geral,0.0,0,150.0
2380,769528,,Rita Bittencourt,Lagoa Santa,lagoa-santa,minas-gerais-mg,nutricionista,1.0,0,120.0
2381,146171,Dra.,Michelle Borges Nery Ferreira,Belo Horizonte,belo-horizonte,minas-gerais-mg,fisioterapeuta,0.0,0,150.0
2382,16024,Dra.,Sophia Helena Camargos Moreira,Belo Horizonte,belo-horizonte,minas-gerais-mg,nutricionista,0.0,0,180.0
2383,530506,Dra.,Jéssica Andrade,Belo Horizonte,belo-horizonte,minas-gerais-mg,nutricionista,0.0,0,40.0
2384,764281,Dra.,Bethânia Lourenço,Areado,areado,minas-gerais-mg,pediatra,0.0,0,250.0
2385,755708,Dra.,Sílvia Carvalho,Contagem,contagem,minas-gerais-mg,nutricionista,0.0,0,200.0
2386,662159,Dr.,Pedro Henrique Tannure Saraiva,Belo Horizonte,belo-horizonte,minas-gerais-mg,ginecologista,3.0,0,250.0
2387,744999,,Maria Clara Prissinoti,Uberlândia,uberlandia,minas-gerais-mg,nutricionista,0.0,0,170.0
2388,737534,,Thayná Carvalho,Belo Horizonte,belo-horizonte,minas-gerais-mg,nutricionista,0.0,0,100.0
2389,451150,Dr.,Fernando Corradi Fonseca Drumond,Belo Horizonte,belo-horizonte,minas-gerais-mg,ortopedista-traumatologista,1.0,0,200.0
2390,749820,Dr.,Rodrigo Barbosa Milagres,Monte Carmelo,monte-carmelo,minas-gerais-mg,oftalmologista,0.0,0,180.0
2391,757137,Dra.,Lavinia Bandeira,Juiz de Fora,juiz-de-fora,minas-gerais-mg,oftalmologista,0.0,0,300.0
2392,54753,Dr.,Marcelo Fernandes Denaro,Belo Horizonte,belo-horizonte,minas-gerais-mg,ortopedista-traumatologista,5.0,0,450.0
2393,759767,Dr.,Lucas Assis Costa,Belo Horizonte,belo-horizonte,minas-gerais-mg,oftalmologista,3.0,0,150.0
2394,554903,,Tais Barros,Muriaé,muriae,minas-gerais-mg,nutricionista,0.0,0,150.0
2395,783884,Dra.,Amanda Côrtes,Belo Horizonte,belo-horizonte,minas-gerais-mg,nutricionista,0.0,0,100.0
2396,695703,,Rhainer Henrique,Sete Lagoas,sete-lagoas,minas-gerais-mg,psicologo,0.0,0,60.0
2397,712564,Dr.,Daniel Antunes Lima,Uberlândia,uberlandia,minas-gerais-mg,psiquiatra,2.0,0,400.0
2398,721156,Dr.,Luis Eduardo Mendes Bueno,Poços de Caldas,pocos-de-caldas,minas-gerais-mg,psiquiatra,0.0,0,250.0
2399,657514,Dra.,Luiza Marçoni Mendes Godinho,Belo Horizonte,belo-horizonte,minas-gerais-mg,ginecologista,3.0,0,250.0
2400,317888,Dr.,Huang Yu Sheng,Uberlândia,uberlandia,minas-gerais-mg,ortopedista-traumatologista,4.0,0,500.0
2401,701108,Dra.,Ana Lúcia Osorio De Oliveira,Juiz de Fora,juiz-de-fora,minas-gerais-mg,psicologo,0.0,0,100.0
2402,554863,,Ana Flávia De Almeida Silva,Belo Horizonte,belo-horizonte,minas-gerais-mg,psicanalista,0.0,0,80.0
2403,783249,Dra.,Caroline Soares Dias,Cabo Verde,cabo-verde,minas-gerais-mg,psiquiatra,0.0,0,300.0
2404,742156,Dr.,Izac Rodrigues,Jenipapo de Minas,jenipapo-de-minas,minas-gerais-mg,psiquiatra,1.0,0,600.0
2405,282682,Dr.,Nelton Henrique De Freitas,Guaxupé,guaxupe,minas-gerais-mg,cirurgiao-geral,0.0,0,300.0
2406,760622,Dr.,Leonardo De Souza Alves,Belo Horizonte,belo-horizonte,minas-gerais-mg,urologista,0.0,0,1.0
2407,781301,,Frederico Rodrigues Gonzaga,Uberlândia,uberlandia,minas-gerais-mg,psicologo,7.0,1,60.0
2408,590064,Dra.,Kelen Christine Do Nascimento Souza,Uberlândia,uberlandia,minas-gerais-mg,dentista,0.0,0,250.0
2409,517781,Dra.,Silvia Helena Andraus,Ituiutaba,ituiutaba,minas-gerais-mg,dentista,0.0,0,150.0
2410,762127,,Gabriela Simões,Belo Horizonte,belo-horizonte,minas-gerais-mg,nutricionista,1.0,0,245.0
2411,317002,Dra.,Luciene Avelino,Uberaba,uberaba,minas-gerais-mg,nutricionista,0.0,0,250.0
2412,553653,Dra.,Barbara Lemos Alves Silva,Ibirité,ibirite,minas-gerais-mg,dentista,0.0,0,200.0
2413,746569,,Isadora Rates Boldrão,Contagem,contagem,minas-gerais-mg,nutricionista,0.0,0,80.0
2414,406309,Dr.,Astir Jorge,Contagem,contagem,minas-gerais-mg,dentista,0.0,0,1.0
2415,482367,Dr.,Henrique Alvarenga Da Silva,São João del Rei,sao-joao-del-rei,minas-gerais-mg,psiquiatra,0.0,0,450.0
2416,740499,,Amanda Silva,Belo Horizonte,belo-horizonte,minas-gerais-mg,dentista,0.0,0,100.0
2417,738806,Dra.,Kênnya Lacerda,Santo Antônio Do Monte,santo-antonio-do-monte,minas-gerais-mg,dentista,0.0,0,50.0
2418,764829,,Juliane Nahas Lara Camargos,Contagem,contagem,minas-gerais-mg,psicologo,10.0,1,120.0
2419,750552,Dr.,Cyro Scarpa,Itanhandu,itanhandu,minas-gerais-mg,psiquiatra,0.0,0,350.0
2420,785197,Dr.,Leandro Miranda,Belo Horizonte,belo-horizonte,minas-gerais-mg,psiquiatra,0.0,0,250.0
2421,781586,Dr.,Ricardo Zenobio Darwich Filho,Betim,betim,minas-gerais-mg,psiquiatra,0.0,0,200.0
2422,413249,,Rodrigo Gomide Gonzaga,Uberlândia,uberlandia,minas-gerais-mg,fisioterapeuta,0.0,0,150.0
2423,779168,Dra.,Lorena Frota Quintela,Belo Horizonte,belo-horizonte,minas-gerais-mg,psicologo,4.0,0,300.0
2424,625794,Dr.,Rafael Jorge Teixeira Djouki,Viçosa,vicosa,minas-gerais-mg,cardiologista,0.0,0,250.0
2425,759176,Dra.,Rubia Ferreira Goulart,Belo Horizonte,belo-horizonte,minas-gerais-mg,psiquiatra,0.0,0,150.0
2426,740975,Dra.,Franciane Hubner,Coronel Fabriciano,coronel-fabriciano,minas-gerais-mg,psicologo,1.0,1,50.0
2427,764590,Dr.,Rafael Gontijo,Carmo Do Paranaíba,carmo-do-paranaiba,minas-gerais-mg,medico-clinico-geral,0.0,0,250.0
2428,784374,Dra.,Laís Ayumi Ito,Belo Horizonte,belo-horizonte,minas-gerais-mg,dermatologista,0.0,0,290.0
2429,742732,,Mauro Fialho,Contagem,contagem,minas-gerais-mg,psicanalista,55.0,1,120.0
2430,161610,Dr.,Fabrício Siqueira,Juiz de Fora,juiz-de-fora,minas-gerais-mg,urologista,290.0,0,150.0
2431,226799,Dr.,Antonio Daud,Uberlândia,uberlandia,minas-gerais-mg,ortopedista-traumatologista,41.0,0,250.0
2432,684571,Dra.,Gabriela Cherulli Barbosa,Uberlândia,uberlandia,minas-gerais-mg,dentista,126.0,0,150.0
2433,704638,Dr.,Alessandro Faria,Belo Horizonte,belo-horizonte,minas-gerais-mg,dentista,317.0,0,250.0
2434,689519,,José Antônio Rissato,Ituiutaba,ituiutaba,minas-gerais-mg,terapeuta-ocupacional,0.0,0,350.0
2435,494925,Dr.,Rafael Murizine Inhan,Juiz de Fora,juiz-de-fora,minas-gerais-mg,cardiologista,20.0,0,250.0
2436,751218,Dra.,Gabriela Aquino,Belo Horizonte,belo-horizonte,minas-gerais-mg,dermatologista,64.0,0,200.0
2437,109591,Dr.,Sergio Feres Mansur,Manhuaçu,manhuacu,minas-gerais-mg,ginecologista,36.0,1,450.0
2438,782283,Dr.,Gustavo Landsberg,Belo Horizonte,belo-horizonte,minas-gerais-mg,medico-de-familia,0.0,0,360.0
2439,779701,Dra.,Thandara Resende,Belo Horizonte,belo-horizonte,minas-gerais-mg,ginecologista,13.0,0,250.0
2440,786040,Dr.,Pedro Henrique Vieira Marques Moreira Barros,Juiz de Fora,juiz-de-fora,minas-gerais-mg,nutrologo,0.0,0,300.0
2441,741530,Dra.,Ana Lucia Duarte,Pompéu,pompeu,minas-gerais-mg,nutricionista,80.0,0,150.0
2442,701990,,Daniele Costa Silva,Uberlândia,uberlandia,minas-gerais-mg,psicologo,71.0,1,120.0
2443,706007,,Patricia Leal,Brasília de Minas,brasilia-de-minas,minas-gerais-mg,alergista,0.0,0,100.0
2444,772020,,Andreia Torres,Belo Horizonte,belo-horizonte,minas-gerais-mg,psicologo,9.0,1,120.0
2445,214683,Dra.,Nadia Andraus Ibrahim Farid,Ituiutaba,ituiutaba,minas-gerais-mg,geriatra,0.0,0,400.0
2446,24171,Dra.,Isabella Andrade De Resende Chaves,Belo Horizonte,belo-horizonte,minas-gerais-mg,ginecologista,157.0,0,350.0
2447,481169,,Cassio Corsino,Belo Horizonte,belo-horizonte,minas-gerais-mg,psicologo,9.0,1,180.0
2448,676433,,Heloisa Alves Soares,Juiz de Fora,juiz-de-fora,minas-gerais-mg,fonoaudiologo,0.0,0,80.0
2449,741950,,André Luíz Sílva,Poços de Caldas,pocos-de-caldas,minas-gerais-mg,terapeuta-complementar,0.0,0,75.0
2450,743713,,Rubia Fonseca Pimenta,Contagem,contagem,minas-gerais-mg,terapeuta-complementar,0.0,0,120.0
2451,659405,Dra.,Priscila Rocha Vilela,Belo Horizonte,belo-horizonte,minas-gerais-mg,oftalmologista,31.0,0,390.0
2452,753661,,Claudson Mendes,Mantena,mantena,minas-gerais-mg,fonoaudiologo,0.0,0,180.0
2453,273934,Dr.,Jose Geraldo De Medeiros,Uberlândia,uberlandia,minas-gerais-mg,ortopedista-traumatologista,42.0,0,350.0
2454,216798,Dr.,Diogo Souto Santana,Betim,belo-horizonte,minas-gerais-mg,urologista,26.0,0,250.0
2455,761904,,Jéssica Aparecida Baragli Ribeiro,Contagem,contagem,minas-gerais-mg,terapeuta-complementar,0.0,0,50.0
2456,690406,Dra.,Marina Da Costa Braga,Belo Horizonte,belo-horizonte,minas-gerais-mg,terapeuta-complementar,0.0,0,150.0
2457,135883,Dr.,Klauss Villani Teixeira De Souza .,Juiz de Fora,juiz-de-fora,minas-gerais-mg,urologista,28.0,0,250.0
2458,521260,Dra.,Melina Efraim,Belo Horizonte,belo-horizonte,minas-gerais-mg,psiquiatra,30.0,1,350.0
2459,21494,Dra.,Cristina Géo Verçoza,Belo Horizonte,belo-horizonte,minas-gerais-mg,ginecologista,13.0,0,350.0
2460,54372,,Néia Lima,Belo Horizonte,belo-horizonte,minas-gerais-mg,terapeuta-complementar,0.0,0,180.0
2461,737120,Dr.,André Ferreira,Ouro Preto,ouro-preto,minas-gerais-mg,generalista,0.0,0,100.0
2462,737294,Dr.,Rodrigo Carqueijeiro De Araújo Bastos,Uberaba,uberaba,minas-gerais-mg,generalista,0.0,0,120.0
2463,782837,Dr.,Conrado Tavares,Poço Fundo,poco-fundo,minas-gerais-mg,generalista,0.0,0,250.0
2464,447326,Dr.,Leonardo Moreira Gomes,Uberlândia,uberlandia,minas-gerais-mg,psiquiatra,102.0,1,650.0
2465,700399,,Francylara Matsuura,Barbacena,barbacena,minas-gerais-mg,fisioterapeuta,0.0,0,70.0
2466,771282,Dra.,Quezia Guimaraes,São Sebastião Do Paraíso,sao-sebastiao-do-paraiso,minas-gerais-mg,fisioterapeuta,0.0,0,60.0
2467,773130,Dra.,Ana Beatriz Terozendi,Sabará,sabara,minas-gerais-mg,fisioterapeuta,0.0,0,170.0
2468,697281,Dr.,João Paulo Martins Campos,Uberlândia,uberlandia,minas-gerais-mg,cirurgiao-vascular,0.0,0,200.0
2469,764362,,Verônica Gonçalves Dos Santos Damasceno,Vespasiano,vespasiano,minas-gerais-mg,fisioterapeuta,0.0,0,75.0
2470,705824,,Mayra Zambelli,Governador Valadares,governador-valadares,minas-gerais-mg,fonoaudiologo,0.0,0,200.0
2471,711573,Dra.,Jéssica Pinheiro,Extrema,extrema,minas-gerais-mg,generalista,0.0,0,150.0
2472,786131,,Fernanda Campos,Belo Horizonte,belo-horizonte,minas-gerais-mg,fonoaudiologo,0.0,0,100.0
2473,743054,Dra.,Lexandra Hechavarria,Belo Horizonte,belo-horizonte,minas-gerais-mg,fisioterapeuta,0.0,0,100.0
2474,765664,Dr.,Galileu Chagas,Nova Lima,nova-lima,minas-gerais-mg,neurologista,0.0,0,300.0
2475,149017,,Poliana Morato,Carmo do Cajuru,carmo-do-cajuru,minas-gerais-mg,nutricionista,1.0,0,100.0
2476,760801,Dra.,Mirella Rabelo Guimaraes,Governador Valadares,governador-valadares,minas-gerais-mg,generalista,0.0,0,100.0
